,created_at,text,full_text
340,Fri Mar 23 09:44:26 +0000 2018,"1.188 Kasus Tuberkulosis Ditemukan di Kota Bogor, Ini Data yang Diungkap Dinkes https://t.co/FFfao09uYw",
341,Sun Nov 29 02:21:07 +0000 2020,"BREAKINGNEWS: Habib Rizieq Shihab Dikabarkan Kabur dari Rumah Sakit Ummi Kota Bogor

 https://t.co/UCLwJcVcoE",
342,Fri Nov 23 23:44:09 +0000 2018,Sudah seharusnya angkutan umum di Kota Bogor adalah angkutan umum yang nyaman dan sehat tanpa asap rokok.â¦ https://t.co/V9SCUTHnVK,Sudah seharusnya angkutan umum di Kota Bogor adalah angkutan umum yang nyaman dan sehat tanpa asap rokok. #TeuHayangRokok #TunjukanWarnaAslimu #SuaraTanpaRokok
343,Wed Jun 27 05:28:38 +0000 2018,"Kupercayakan memilih pemimpin, semoga amanah ya bapak2. Menjadikan kota Bogor lebih tertib, sehat, rapi dan Jawa Baâ¦ https://t.co/KcHlRpowEs","Kupercayakan memilih pemimpin, semoga amanah ya bapak2. Menjadikan kota Bogor lebih tertib, sehat, rapi dan Jawa Barat Juara pilkadajabar  @fuzu_rbb  #raiyani #jabar #pilkada #bogorâ¦ https://t.co/ENbx2hxbvq"
344,Mon Dec 28 14:41:07 +0000 2020,@kochengfess Ini udah senior banget kali ya konsul doang 200K? Di kota Bogor sekelas dr. Setyo yang udah senior 200â¦ https://t.co/EB1pMks0xl,"@kochengfess Ini udah senior banget kali ya konsul doang 200K? Di kota Bogor sekelas dr. Setyo yang udah senior 200K/jam/konsul, kalo klinik yang lain paling 50K-90K/konsul tanpa obat, diwasap dulu aja kalo gitu"
345,Wed Jul 08 23:08:52 +0000 2015,"Dinkes Bogor Intensifkan Bimtek Puskesmas Selama Ramadhan: Dinas Kesehatan Kota Bogor, Jawa Barat, ... http://t.co/FW6PIjmnba #InfoBogor",
346,Tue Oct 20 04:59:02 +0000 2015,[Google News] Wali Kota Bogor Minta Layanan RSUD Sentuh Lapisan Masyarakat - Warta Kota https://t.co/1DSZmaAcU2,
347,Tue Sep 11 14:37:14 +0000 2018,@PemkotaBogor Anak saya siswa kelas X SMK Bina Informatika Kota Bogor mengalami kekerasan fisik berupa hukuman pushâ¦ https://t.co/cGkUlwHeSp,@PemkotaBogor Anak saya siswa kelas X SMK Bina Informatika Kota Bogor mengalami kekerasan fisik berupa hukuman push up 25 kali padahal anak saya dalam kondisi gejala sakit tipus sehingga pulang langsung berobat ke dokter habis biaya sebesar Rp 500 rb
348,Wed Aug 15 16:13:04 +0000 2018,11-win streak! by ZHASK. @ BPJS Kesehatan Kota Bogor https://t.co/e41RpaXWwB,
349,Tue Aug 05 06:54:07 +0000 2014,"Kota Bogor Akan Punya RSUD Baru: Ada kabar baik bagi warga Kota Bogor. Pasalnya, Kota bogor akan memiliki  Rum... http://t.co/87rF0DeyMW",
350,Thu Nov 26 09:42:22 +0000 2020,"@MrsRachelIn Rizieq Shihab dirawat di rumah sakit di RS UMMI, Kota Bogor, Jawa Barat.  diobservasi oleh tim dokter,â¦ https://t.co/Y2qXTXIPpO","@MrsRachelIn Rizieq Shihab dirawat di rumah sakit di RS UMMI, Kota Bogor, Jawa Barat.  diobservasi oleh tim dokter, menurut Wali Kota Bogor Bima Arya.
Semoga cepat diangkat penyakitnya beserta arwahnya,,,,,, AMIINN ðð
 #HabibRizieq https://t.co/yZ0KaxUh0u"
351,Wed Nov 18 12:41:04 +0000 2020,Presiden @Jokowi meninjau simulasi vaksinasi Covid-19 untuk mempersiapkan standar operasional prosedur dan tata carâ¦ https://t.co/mIizgBgGlM,"Presiden @Jokowi meninjau simulasi vaksinasi Covid-19 untuk mempersiapkan standar operasional prosedur dan tata cara pelaksanaan sehingga apabila program tersebut dijalankan maka puskesmas segera siap memberikan pelayanan kepada masyarakat.
https://t.co/dJIQhEZACu https://t.co/eGWB1ge9b1"
352,Thu Mar 03 10:11:23 +0000 2016,RSUD Kota Bogor Bantah Tolak Pasien BPJS https://t.co/S7ohmGwvtq,
353,Sat Feb 06 03:42:40 +0000 2016,RSUD Kota Bogor Tambah Tiga Ruang VIP untuk Pasien DBD... https://t.co/D2gX1ydzXX,
354,Tue May 21 10:45:17 +0000 2013,"@tidvrberjalan @doniiblis @ADefenders minta info dokter di seputaran kota bogor, untuk rabies dan penyembuhan penyakit kulit 'caplak'",
355,Wed Dec 09 05:14:08 +0000 2020,Perwal Kota Bogor No 20/2014 Tentang Pengelolaan Keuangan Badan Badan Layanan Umum Daerah RSUD Kota Bogor https://t.co/J8CsdO7jk6,
356,Thu Mar 01 16:07:15 +0000 2018,"Mendampingi Ibu Hasanah, sakit lmph sudah 5 thn, pemeriksaan di Poli Syaraf RS Marzuki Mahdi Kota Bogor. Baik2 ya bâ¦ https://t.co/frzWrXYnXi","Mendampingi Ibu Hasanah, sakit lmph sudah 5 thn, pemeriksaan di Poli Syaraf RS Marzuki Mahdi Kota Bogor. Baik2 ya bu 

ðð»ð @eka_sastra @golkarvoice @PemkotaBogor @BimaAryaS https://t.co/4bK3rchT5I"
357,Mon Sep 08 06:55:46 +0000 2014,Pasien Rumah Sakit Loncat dari Lantai 10: Seorang pasien Rumah Sakit Azra Kota Bogor bunuh diri dengan melompa... http://t.co/a54ivsh7CO,
358,Sat Nov 30 19:53:48 +0000 2013,Jumlah penderita HIV/AIDS di Kota Bogor makin memprihatinkan. Tahun ini  ada 2015 warga yang mengidap penyakit... http://t.co/Wj9643dN7l,
359,Tue Mar 10 11:03:29 +0000 2015,Cepat sembuh Jerð¢ tanpa lu Unggul College sepið (with Jeremy at RSUD Kota Bogor) â https://t.co/0CFduv2dWr,
360,Mon Oct 14 12:29:42 +0000 2019,@ersyadmd @RafiAEsh @HallyenaR Orang bogor gay https://t.co/PXQix7OB5A,
361,Sun May 31 07:07:23 +0000 2015,Dinkes Kota Bogor Sosialisasikan Perilaku Hidup Bersih dan Sehat http://t.co/lHztJGhRAb,
362,Mon Nov 10 03:08:32 +0000 2014,#pendampinganberobat Dinar (17) &amp; Romlah (55) ke Puskesmas Dinkes Kota Bogor. @eka_sastra @BimaAryaS @radarpolitik @dinkeskota @lmpbogor,
363,Wed Mar 19 10:20:55 +0000 2014,"Ratusan Perawat Gelar Apel Akbar: 
Ratusan perawat di Kota Bogor mengikuti apel akbar di Lapangan RS Dr. H. Ma... http://t.co/mWRNOO4vAe",
364,Thu Sep 26 03:44:28 +0000 2013,"DENGAN JAMKESDA, ORANG MISKIN DILARANG SAKIT! - SAPA INDONESIA - Melawan Pemiskinan http://t.co/KmP1pzquu9",
365,Thu May 02 15:13:55 +0000 2013,"@baladdody selamat malam juga pa Dody,Semoga sehat selalu dan sukses bs memimpin bogor dan memajuka olahraga kota bogor terutama BASKET",
366,Thu Sep 20 05:58:47 +0000 2018,Kegiatan Dinkes Kota Bogor Yang Harus Dihadiri - ANTARA News Megapolitan https://t.co/4jkzFe2rKd,
367,Tue Jul 08 01:40:15 +0000 2014,Mobil Curhat bantu persoalan keluarga sehat sejahtera: Wali Kota Bogor Bima Arya optimistis kehadiran Mobil... http://t.co/iZFDgNiNqx,
368,Thu Nov 22 12:36:42 +0000 2018,"Untuk stok darah termasuk di  bank darah kota bogor bisa di cek di : https://t.co/CVtJbEXTgY 

@donor_info pmikotabâ¦ https://t.co/IOiX4Jo9eP","Untuk stok darah termasuk di  bank darah kota bogor bisa di cek di : https://t.co/CVtJbEXTgY 

@donor_info pmikotabogor @palangmerah @ksrpmikotabogor @ksrpmiunpak @Ksrpmi_uika1 rsud_kotabogorâ¦ https://t.co/u3HUE8tk34"
369,Fri Jun 06 23:51:04 +0000 2014,"Hati2 sebab ""@tempodotco: 95 Persen Kelurahan di Kota Bogor Endemis DBD http://t.co/iYc9dZCQaI""",
370,Sun Nov 29 04:41:52 +0000 2020,Tim Dokter Kecam Wali Kota Bogor Bima Arya Intervensi Tindakan Medis Rizieq Shihab https://t.co/FcUB6GvTQ8,
371,Sat Nov 28 13:59:09 +0000 2020,Satgas Covid-19 Kota Bogor Swab Test 3 Perawat Habib Rizieq di RS UMMI https://t.co/9RBWkinaIJ,
372,Mon Nov 18 14:56:58 +0000 2013,Kota Bogor Raih Penghargaan Sebagai Kota Sehat http://t.co/UAVoN0npNp #Wartabogor,
373,Tue Jul 08 01:33:57 +0000 2014,Mobil Curhat bantu persoalan keluarga sehat sejahtera: Wali Kota Bogor Bima Arya optimistis kehadiran Mobil Cu... http://t.co/9ZLqvwTpNf,
374,Sun Nov 01 12:49:17 +0000 2015,At RSUD Kota Bogor â https://t.co/HTeXukLFum,
375,Fri Jul 22 08:12:20 +0000 2016,Lampiran Perda Kota Bogor No 5/2013 Tentang Rumah Sakit Umum Daerah Kota Bogor https://t.co/bSOSXwvPqN,
376,Fri Jan 04 02:47:55 +0000 2013,"Selamat Pagi ! Kota Bogor sudah dituruni hujan di pagi ini . Daripada kemana-mana nanti sakit , mending follow... http://t.co/REqzDTJR",
377,Wed Sep 09 16:27:55 +0000 2020,"Ini adalah Bulik saya, Adik dari ibu. Besok beliau akan di operasi kaki di RSUD Kota Bogor karena terdapat infeksiâ¦ https://t.co/OxdNPtprhH","Ini adalah Bulik saya, Adik dari ibu. Besok beliau akan di operasi kaki di RSUD Kota Bogor karena terdapat infeksi akibat dari luka yang tidak kunjung mengering (Beliau mengidap diabet)â¦ https://t.co/scw4parOuN"
378,Fri Feb 05 02:00:05 +0000 2016,07:52 WIB. Lalin Simpang RSUD Kota Bogor (Karya Bakti) ramai lancar https://t.co/hKOBu83UTd,
379,Sat Nov 24 01:22:04 +0000 2018,"Yuk merapat ke Taman Ekspresi, Lapangan Sempur! Mari ciptakan Kota Bogor sehat tanpa asap rokok! #TeuHayangRokokâ¦ https://t.co/NX3oBYWr2x","Yuk merapat ke Taman Ekspresi, Lapangan Sempur! Mari ciptakan Kota Bogor sehat tanpa asap rokok! #TeuHayangRokok #TunjukanWarnaAslimu #SuaraTanpaRokok"
380,Thu Nov 12 02:33:34 +0000 2015,RT @BogorDinkes: Upacara Hari Kesehatan Nasional ke -51 tahun 2015 di RSUD Kota Bogor #HKN51 https://t.co/RMkX8LSkLH,
381,Tue Apr 09 09:23:39 +0000 2013,"Dinas Kesehatan Kota Bogor, Jawa Barat, menemukan 288 kasus DBD di sepanjang tahun 2013, yakni mulai dari Januari hingga Maret.",
382,Tue Mar 01 13:52:41 +0000 2016,"Ditolak RSUD Kota Bogor, Pasien BPJS MeninggalÂ Dunia https://t.co/fyRENRh8CV https://t.co/5E5ZTtLFOz",
383,Sat Jul 27 01:36:39 +0000 2019,"Sabtu 27 Juli 2019, Pukul 07.50 Wib,Tempat RSUD Kota Bogor Jl. Dr. Semeru No 120 Kel.Menteng, Bhabin Kel.Menteng Aiâ¦ https://t.co/7DSi9TldVh","Sabtu 27 Juli 2019, Pukul 07.50 Wib,Tempat RSUD Kota Bogor Jl. Dr. Semeru No 120 Kel.Menteng, Bhabin Kel.Menteng Aiptu Nurdin, Bin Satpam Bktm menghimbau dan mengajak kpd Satpam agar lebih giat lg, melaksanakan Patroli lingkungan RSUD Kota Bogor, terutama pd saat jam besuk https://t.co/1adtl9NHAD"
384,Thu Dec 31 02:27:02 +0000 2020,Bima Arya Evaluasi Kinerja Dinkes Kota Bogor https://t.co/q4iwEmIiMt #BERITAHARIINI #BOGORCITY,
385,Fri Jul 03 10:56:51 +0000 2015,"15 Juli, BPJS Cabang Kota Bogor Cairkan JHT: Peraturan baru Badan Penyelenggara Jaminan Sosial (BPJS) Ketenaga... http://t.co/YlwFAutnV0",
386,Fri Jul 03 10:59:31 +0000 2015,"15 Juli, BPJS Cabang Kota Bogor Cairkan JHT: Peraturan baru Badan Penyelenggara Jaminan Sosial (BPJS) Ketenaga... http://t.co/SG81c2ffNG",
387,Thu Nov 15 01:40:29 +0000 2018,"Sekda Dorong Siswa Magang dan Guru Honorer Dilindungi BPJS Ketenagakerjaan

Badan Penyelenggara Jaminan Sosial (BPJâ¦ https://t.co/G8CJLDgUSK","Sekda Dorong Siswa Magang dan Guru Honorer Dilindungi BPJS Ketenagakerjaan

Badan Penyelenggara Jaminan Sosial (BPJS) Ketenagakerjaan Cabang Kota Bogor bersama Pemerintah Kota Bogor menggelar sosialisasi tingkat kepatuhan terhadap peraturan program... https://t.co/usW3lXgrMk"
388,Thu Nov 26 10:38:42 +0000 2020,"Rizieq Shihab Masuk Rumah Sakit Sejak Kemarin, Wali Kota Bogor Ungkap Kondisinya Saat Ini
 
Download aplikasi Tribuâ¦ https://t.co/Qe6EQpHyOQ","Rizieq Shihab Masuk Rumah Sakit Sejak Kemarin, Wali Kota Bogor Ungkap Kondisinya Saat Ini
 
Download aplikasi Tribunnews untuk update berita terbaru 
 
Dapatkan untuk Android: 
https://t.co/Nj9uuhpLjy
 
 https://t.co/0ombxNr5Ip via @tribunnews"
389,Sat Nov 28 22:46:40 +0000 2020,"Bima Arya menyatakan selain menghalangi petugas yang akan melakukan tes swab ulang kepada HRS, direktur utama rumahâ¦ https://t.co/DotFT4EAHk","Bima Arya menyatakan selain menghalangi petugas yang akan melakukan tes swab ulang kepada HRS, direktur utama rumah sakit UMMI Bogor juga tidak melaporkan hasil tes swab Rizieq Shihab ke pihak satgas Covid-19 kota Bogor.ini sudah masuk tindak pidana protokol kesehatan.tegasnya"
390,Sat Nov 28 04:29:21 +0000 2020,@CNNIndonesia Khan sudah pernah swab.  Masa setiap saat swab?  Lagian sudah dlm penanganan Rumah Sakit.  Kl sudah Sâ¦ https://t.co/1hOZIwNkG8,@CNNIndonesia Khan sudah pernah swab.  Masa setiap saat swab?  Lagian sudah dlm penanganan Rumah Sakit.  Kl sudah Swab dan negatif trus?  Kl Positif?  Dibawa ke Balai Kota Bogor?
391,Wed Mar 02 13:36:20 +0000 2016,"Ditolak RSUD Kota Bogor, Pak RT Pasien BPJS Meninggal Dunia https://t.co/SoyMDpPWn5",
392,Thu Mar 03 22:34:37 +0000 2016,BPJS lagiii!!! https://t.co/R4mBrDxZtF,
393,Sat Nov 24 00:18:05 +0000 2018,Sudah seharusnya angkutan umum di Kota Bogor adalah angkutan umum yang nyaman dan sehat tanpa asap rokok.â¦ https://t.co/7yTuW4CmUX,Sudah seharusnya angkutan umum di Kota Bogor adalah angkutan umum yang nyaman dan sehat tanpa asap rokok. #TeuHayangRokok #TunjukanWarnaAslimu #SuaraTanpaRokok
394,Thu Aug 13 14:30:03 +0000 2020,Enam Puskesmas di Kota Bogor ditutup sementara - ANTARA News Jawa Barat https://t.co/DmxFfQkYaR,
395,Tue Jun 14 08:06:24 +0000 2016,#Pemkot RT TriMordianto: Indahnya kebersamaan Bpk Walikota BimaAryaS &amp; Direksi RSUD utk Kota Bogor PemkotaBogor weâ¦ https://t.co/yg7vfmG9vo,
396,Fri Jan 11 11:48:36 +0000 2019,Selamat ulang bulan atas kelahiranmu ya Alif sayang... Smoga makin hari makin pinter dan sehatâ¦ð¶ðªâ¤ #1monthbabyboyðâ¦ https://t.co/z4GKel5v2r,"Selamat ulang bulan atas kelahiranmu ya Alif sayang... Smoga makin hari makin pinter dan sehatâ¦ð¶ðªâ¤ #1monthbabyboyð
#11122018ð
#muhammadalifalhafidz @ Kota Bogor https://t.co/KiMIEskxLE"
397,Sun Feb 02 21:50:30 +0000 2014,Putus cinta itu ga sakit tapi yang sakit udah putus tapi masih :( :v â di Kota Bogor http://t.co/iVil2uNjhk,
398,Tue Mar 13 00:44:49 +0000 2018,Obat Penghilang Bau Mulut |Joypolinse Terpercaya Di KotaÂ Bogor https://t.co/yHemMUtUjP https://t.co/g9yLNOuiDM,
399,Tue Apr 22 09:38:17 +0000 2014,"Lantik Kasatpol PP Saat Sakit, Bima Arya Diantar Jemput Ambulans: Wali Kota Bogor, Bima Arya Sugiarto, tengah ... http://t.co/nXzGCJEtiN",
400,Fri Aug 02 16:44:19 +0000 2019,"Proyek Blok 3 RSUD Dipertanyakan, GP Ansor Kota Bogor Lapor KPK - Bogor Channel https://t.co/2315o9snEw",
401,Mon Nov 12 02:04:23 +0000 2018,"Selamat Pagi Pramuka Kota Bogor.
Ayoo Germas kalau bukan kita siapa lagi...
Hari Kesehatan Nasional ke 54.â¦ https://t.co/4yl3BA1Vfa","Selamat Pagi Pramuka Kota Bogor.
Ayoo Germas kalau bukan kita siapa lagi...
Hari Kesehatan Nasional ke 54.

#pramukamotabogor
#pramukajawabarat 
#GerakanPramukaâ¦ https://t.co/yTvhTBAqLi"
402,Mon Sep 08 06:57:07 +0000 2014,Seorang pasien Rumah Sakit Azra Kota Bogor bunuh diri dengan melompat dari atas gedung hotel. Pasien langsung ... http://t.co/dJP9U9l6k9,
403,Mon Mar 10 05:58:08 +0000 2014,"Ratusan Karyawan RSJ Marzoeki Mahdi Demo: Ratusan karyawan PNS di Rumah Sakit Marzoeki Mahdi, Kota Bogor mengg... http://t.co/O4iuqIoAD0",
404,Wed Dec 05 04:36:57 +0000 2018,Katanya Ada Pasien BPJS Ditolak RS Islam Kota Bogor ? https://t.co/uxZ2WOhsFi https://t.co/tMXP99q4zG,
405,Thu Dec 12 02:15:00 +0000 2013,Syelamat pagi menjelang siang kota bogor yang udah nyuguhuhinâ¦ (at Rumah Sakit Marzoeki Mahdi - Bogor) [pic] â https://t.co/uGC8EEeYCD,
406,Mon Dec 21 23:00:11 +0000 2020,Pengawasan protokol kesehatan dinilai terlalu longgarÂ  https://t.co/ucqp1DyWXl,
407,Fri Feb 05 01:48:56 +0000 2016,"RSUD Bogor ekstra tenaga layani pasien DBD: Rumah Sakit Umum Daerah (RSUD) Kota Bogor, Jawa Barat, harus menge... https://t.co/MKtZPZi8Mu",
408,Tue Dec 04 03:17:56 +0000 2018,"Selasa 04 Desember 2018, Pukul 08.00 Wib, Tempat RSUD Kota Bogor Jl. Dr. Semeru No 120 Kel. Menteng, Bhabin Kel. Meâ¦ https://t.co/kEwCZ3SwFU","Selasa 04 Desember 2018, Pukul 08.00 Wib, Tempat RSUD Kota Bogor Jl. Dr. Semeru No 120 Kel. Menteng, Bhabin Kel. Menteng Aiptu Nurdin bertempat di RSUD Kota Bogor, Bin Satpam menghimbau dan mengajak kpd Satpam agar lebih giat lg melaksanakan Patroli lingkungan RSUD Kota Bogor https://t.co/dhtggpTL9t"
409,Mon Aug 10 04:24:49 +0000 2020,Penetapan Rumah Sakit (RS) Azra Bogor sebagai klaster fasilitas kesehatan yang terpapar Covid-19 menuai pertanyaan.â¦ https://t.co/6YwzTZlWmL,"Penetapan Rumah Sakit (RS) Azra Bogor sebagai klaster fasilitas kesehatan yang terpapar Covid-19 menuai pertanyaan. Musababnya, dari 10 karyawan yang sebelumnya dinyatakan positif oleh Dinkes Kota Bogor, mereka saatâ¦ https://t.co/rzWZhexqhQ"
410,Thu Jul 12 13:09:33 +0000 2018,"Mendampingi Bayi Abizar Rahandika Alfaris (1 bln) pemeriksaan di RS PMI Kota Bogor, sakit hisprung, wargaâ¦ https://t.co/zBBEuhaIOL","Mendampingi Bayi Abizar Rahandika Alfaris (1 bln) pemeriksaan di RS PMI Kota Bogor, sakit hisprung, warga @kelmuarasaribgr @KecamatanBosel @PemkotaBogor.

ðð»ð @eka_sastra @BimaAryaS @radarpolitik https://t.co/0s34JEztMm"
411,Mon Nov 30 00:17:40 +0000 2015,07:14 WIB. Lalin Simpang RSUD Kota Bogor (Karya Bhakti) terpantau ramai cenderung padat di TL. https://t.co/UaoSyk08u4,
412,Mon Oct 15 05:06:36 +0000 2018,*Pertemuan Peningkatan Kemampuan Keluarga/P2K2* *Modul 3 (Kesehatan dan Gizi) Sesi 1 Pentingnya Gizi &amp;Layanan Kesehâ¦ https://t.co/EqnDCSOjeB,"*Pertemuan Peningkatan Kemampuan Keluarga/P2K2* *Modul 3 (Kesehatan dan Gizi) Sesi 1 Pentingnya Gizi &amp;Layanan Kesehatan Ibu Hamil* *Kota Bogor, Jumat 12 Oktober 2018*

Pelaksanaanâ¦ https://t.co/GHB25s4DlQ"
413,Sun Nov 13 11:04:38 +0000 2016,Kirab Budaya &amp; Jalan Sehat Peringati Hari Pahlawan di Kota Bogor https://t.co/YrcUCg4Oue,
414,Wed Sep 18 02:47:54 +0000 2019,"Makan Roti Isi Sabun, Pelajar SD di Kota Bogor Dilarikan ke Rumah Sakit https://t.co/4Id445WvKp",
415,Tue Apr 22 09:38:34 +0000 2014,"Lantik Kasatpol PP Saat Sakit, Bima Arya Diantar Jemput Ambulans: Wali Kota Bogor, Bima Arya Sugiarto, tengah ... http://t.co/StUeIL64rn",
416,Tue Apr 22 09:35:14 +0000 2014,"#BingoCoklatNews Lantik Kasatpol PP Saat Sakit, Bima Arya Diantar Jemput Ambulans: Wali Kota Bogor, Bima Arya ... http://t.co/7XDwHIQBFR",
417,Tue Jul 30 01:29:35 +0000 2013,"Subhanallah, Alhamdulillah ditelfon dinkes kota bogor, Paham banget ama magang yg nantinya dilaksanakan. Makasih banyak pak.",
418,Tue Mar 03 04:14:16 +0000 2015,Pelajar Kota Bogor Sambut Hari Gizi Nasional dengan Membagikan Sembako http://t.co/ZQDIX21eJl,
419,Wed Mar 23 02:09:26 +0000 2016,Ketua Komisi D Kota Bogor Tolak Kenaikan Tarif BPJS https://t.co/1ehBvTJIQX,
420,Thu Jul 18 16:16:35 +0000 2019,"Di Kec Bogor Selatan thn 2015 terdapat:
Rumah Sakit, 2
Puskesmas, 4
Apotik, 14
Balai Pengobatan/Klinik, 11
(Dinkes Kota Bogor) #CeritaBogor",
421,Wed Jul 29 00:39:52 +0000 2015,Dinkes Kota Bogor Gunakan Siskohatkes Mudahkan Pelayanan:  http://t.co/xB6dlYIPDD,
422,Sun Sep 17 04:26:09 +0000 2017,Dinkes Kota Bogor Waspadai Peredaran Obat PCC https://t.co/pT0ZTr8wT3,
423,Sat Jun 24 08:45:03 +0000 2017,At Rumah Sakit Umum Daerah Kota Bogor â https://t.co/AngQS9CZYA,
424,Sat Jul 27 05:56:46 +0000 2019,kejar target â di RSUD Kota Bogor https://t.co/TUEltbOmUr,
425,Wed Feb 17 03:33:46 +0000 2016,Dinkes Kota Bogor Siaga Penyebaran DBD https://t.co/MFvNHNgAQ6,
426,Thu Aug 07 01:54:45 +0000 2014,"Yeay hidup kang @BimaAryaS sekarang ada kabar gembira, Kota Bogor ada RSUD nya!!!ð",
427,Tue Apr 16 06:50:12 +0000 2019,Kota Bogor menyabet tiga juara sekaligus dalam ajang Lomba Sekolah Sehat (LSS) tingkat Provinsi Jawa Barat. Ketigaâ¦ https://t.co/Y5Ac7wPRtp,"Kota Bogor menyabet tiga juara sekaligus dalam ajang Lomba Sekolah Sehat (LSS) tingkat Provinsi Jawa Barat. Ketiga juara tersebut, yakni juara pertama tingkat SMP, juara kedua tingkat SD dan... https://t.co/CXpbNlb8Dt"
428,Tue Apr 24 01:47:56 +0000 2018,"Lomba Posyandu Tingkat Jabar, Posyandu Pitaloka Wakili Kota Bogor https://t.co/m8zdGPpHvS

#PemkotBogorâ¦ https://t.co/bkx6qT0vwh","Lomba Posyandu Tingkat Jabar, Posyandu Pitaloka Wakili Kota Bogor https://t.co/m8zdGPpHvS

#PemkotBogor #WeLoveBogor #BogohKaBogor https://t.co/3aS2aNn5xe"
429,Thu May 09 22:14:08 +0000 2019,Lampiran Perda Kota Bogor No 5/2013 Tentang Rumah Sakit Umum Daerah Kota Bogor https://t.co/bSOSXwNqPn,
430,Sun Apr 08 01:44:53 +0000 2018,"Porda Jabar 2018, Kota Bogor Optimis Boyong Emas, Ketum PBI: Bukan Hal yang Sulit https://t.co/Bw8nCinAOo",
431,Thu Sep 12 05:58:15 +0000 2019,"Kunjungi Bantaeng, Dinkes Kota Bogor Belajar Layanan PSC 119

Sri menerangkan maksud kedatangannya dalam rangka memâ¦ https://t.co/PtACsUc5DG","Kunjungi Bantaeng, Dinkes Kota Bogor Belajar Layanan PSC 119

Sri menerangkan maksud kedatangannya dalam rangka mempelajari seperti apa dan bagaimana Pemkab Bantaeng memberi layanan kesehatan kepadaâ¦ https://t.co/XoMZiKgxjR"
432,Mon Sep 09 00:56:46 +0000 2013,I'm at Dinkes kota bogor (Bogor) http://t.co/WR8FhTRJwE,
433,Fri Sep 04 09:00:01 +0000 2020,Bima Arya pada pekan ini meninjau kesiapan rumah sakit dalam menampung pasien COVID-19 demi mengantisipasi lonjakanâ¦ https://t.co/TbRqHF1zF1,"Bima Arya pada pekan ini meninjau kesiapan rumah sakit dalam menampung pasien COVID-19 demi mengantisipasi lonjakan kasus positif.

Kasus COVID-19 Terus Meningkat, Wali Kota Bogor Tinjau Rumah Sakit https://t.co/ErVRFuQFoB

#BimaArya #COVID19Bogor @KabarBGR https://t.co/zbvd4XN0sm"
434,Fri Sep 20 14:57:37 +0000 2019,"Tadi siang nyairin BPJS di Mall Pelayanan Publik Kota Bogor, sungguh cepat, mudah, dan ga pake ngantri lama dari suâ¦ https://t.co/oB9LLzmspz","Tadi siang nyairin BPJS di Mall Pelayanan Publik Kota Bogor, sungguh cepat, mudah, dan ga pake ngantri lama dari subuh. Mantap. 

Tapi sayang aplikasi MPP nggak ada di tipe handphone gue @MPP_kotabogor https://t.co/ZF4xBYDs5k"
435,Sun Jun 07 23:25:13 +0000 2015,"RT @toto_bogor1: @spfm_radiobogor Sinergitas Dinsosnakertrans Kota Bogor, Aliansi Buruh Kota Bogor dan BPJS Ketenagakerjaan Bogor Kota httpâ¦",
436,Mon Nov 30 08:14:30 +0000 2020,Kabar itu disampaikan oleh Wali Kota Bogor Bima Arya Sugiarto yang menyebut Rizieq menjalani rawat inap karena faktâ¦ https://t.co/fvgxDz2QIt,"Kabar itu disampaikan oleh Wali Kota Bogor Bima Arya Sugiarto yang menyebut Rizieq menjalani rawat inap karena faktor kelelahan. Sedangkan salah satu pendukungnya marah-marah, dan menyebut itu adalah berita bohong. Tukang bohong teriak bohong. Malu-maluin aja."
437,Wed Nov 27 23:14:08 +0000 2019,Misi pembangunan Kota Bogor 2015-2019: Menjadikan Bogor kota yang sehat dan makmur,
438,Mon May 04 17:45:03 +0000 2015,"@yhose128 Halo, bisa isi kuesioner saya ttg Kota Bogor berikut http://t.co/hiGJ41oxl9 semoga sehat &amp; selalu diberi kelancaran aktivitas",
439,Sun Apr 10 00:22:07 +0000 2016,Nginep ya kita mamah disiniðð (at RSUD Kota Bogor) â https://t.co/hbEPyak05F,
440,Sun Aug 26 08:26:16 +0000 2018,"#Pemkot Dinkes Kota Bogor Tetap Imbau Warga ikuti Vaksin MRÂ https://t.co/JyeGlBWMI8

#PemkotBogor #WeLoveBogorâ¦ https://t.co/J4ijY2Cavy","#Pemkot Dinkes Kota Bogor Tetap Imbau Warga ikuti Vaksin MR https://t.co/JyeGlBWMI8

#PemkotBogor #WeLoveBogor #BogohKaBogor #bogorforasiangames2018 https://t.co/07iIvcN9Hs"
441,Sat Dec 21 12:18:31 +0000 2019,"Berita Bogor Hari Ini - Marak Ular Kobra, Dinkes Kota Bogor Sebar Serum Anti Bisa Tercover BPJS #BogorChannelâ¦ https://t.co/8arcKhIInq","Berita Bogor Hari Ini - Marak Ular Kobra, Dinkes Kota Bogor Sebar Serum Anti Bisa Tercover BPJS #BogorChannel #NetizenBogor #Bogorians #BeritaBogor #InfoBogor #WartaBogor https://t.co/zSp57OfZFd https://t.co/TKd934OnsH"
442,Tue Aug 30 13:20:49 +0000 2016,Bima : Proyek RSUD Kota Bogor Harus Rampung Sesuai Target https://t.co/5UtyD1ckwn,
443,Tue Apr 22 09:16:27 +0000 2014,"Lantik Kasatpol PP Bogor Saat Sakit, Bima Arya Diantar Jemput Ambulans: Wali Kota Bogor, Bima Arya Sugiarto, t... http://t.co/OlKg90ySHG",
